,d,d_d,theta,d_theta,Goal
269,-0.0675484836101532,-0.32049721479415894,0.06141054630279541,-0.18806903064250943,-2.0
270,-0.07395842671394348,-0.12593452632427216,0.057649165391922,-0.46862077713012695,-2.0
271,-0.07647711783647537,-0.3215192556381225,0.04827674850821495,-0.16543313860893247,-2.0
272,-0.082907497882843,-0.5169842839241028,0.04496808350086212,0.13490115106105804,-2.0
273,-0.09324718266725539,-0.7124043107032776,0.04766611009836197,0.4342177510261536,-2.0
274,-0.10749527066946028,-0.5176297426223755,0.0563504621386528,0.14918567240238187,-2.0
275,-0.11784786731004714,-0.32299020886421204,0.059334177523851395,-0.1330199837684631,-2.0
276,-0.12430766969919203,-0.12839634716510773,0.056673776358366006,-0.41425073146820074,-2.0
277,-0.1268755942583084,0.06624306738376617,0.0483887642621994,-0.6963580846786499,-2.0
278,-0.1255507320165634,-0.12921243906021118,0.034461602568626404,-0.3960059583187103,-2.0
279,-0.12813498079776764,-0.3244854509830475,0.026541482657194138,-0.09994906932115555,-2.0
280,-0.1346246898174286,-0.519648015499115,0.02454250119626522,0.19362950325012207,-2.0
281,-0.14501765370368955,-0.7147820591926575,0.028415091335773468,0.4865786135196686,-2.0
282,-0.15931329131126404,-0.5197269320487976,0.03814666345715522,0.1953859776258469,-2.0
283,-0.16970783472061157,-0.3248146176338196,0.04205438494682312,-0.09270433336496352,-2.0
284,-0.1762041300535202,-0.12996052205562592,0.04020029678940773,-0.3795398771762848,-2.0
285,-0.17880333960056305,0.0649232491850853,0.032609499990940094,-0.6669743657112122,-2.0
286,-0.17750486731529236,-0.13032148778438568,0.019270010292530056,-0.3714990317821503,-2.0
287,-0.18011130392551422,-0.32538026571273804,0.011840030550956726,-0.08021568506956099,-2.0
288,-0.18661890923976895,-0.5203302502632141,0.010235716588795183,0.2087024599313736,-2.0
289,-0.19702550768852237,-0.7152571082115173,0.014409765601158142,0.4971083998680114,-2.0
290,-0.21133065223693848,-0.5200054049491881,0.0243519339710474,0.20151272416114807,-2.0
291,-0.22173076868057248,-0.3248928189277649,0.02838218957185745,-0.09096395224332808,-2.0
292,-0.22822861373424527,-0.12983833253383636,0.02656290866434574,-0.3821654319763184,-2.0
293,-0.23082537949085236,-0.3250008523464203,0.018919600173830983,-0.08858069777488707,-2.0
294,-0.23732540011405945,-0.5200539827346802,0.017147986218333244,0.20259071886539456,-2.0
295,-0.24772648513317108,-0.7150816321372986,0.02119980007410049,0.49320015311241144,-2.0
296,-0.26202812790870667,-0.519924521446228,0.031063804402947422,0.19973084330558777,-2.0
297,-0.2724266052246094,-0.32490870356559753,0.035058420151472085,-0.0906195417046547,-2.0
298,-0.2789247930049896,-0.12995140254497528,0.033246029168367386,-0.3796968162059784,-2.0
299,-0.2815237939357757,-0.32520762085914606,0.025652093812823292,-0.08401884138584137,-2.0
300,-0.28802797198295593,-0.5203575491905212,0.023971715942025185,0.209279865026474,1.0
301,-0.29843512177467346,-0.7154833674430847,0.028157314285635948,0.5020490288734436,1.0
302,-0.31274476647377014,-0.910667896270752,0.03819829225540161,0.7961338162422179,1.0
303,-0.33095812797546387,-1.1059857606887815,0.05412097275257111,1.0933426618576048,1.0
304,-0.35307785868644714,-1.30149507522583,0.07598782330751419,1.3954137563705444,1.0
