# Position , Speed, Angle, Angular speed, attack
5.859388038516044617e-02,3.288551568984985352e-01,7.816048711538314819e-02,-1.277340501546859741e-01,0.000000000000000000e+00
6.517098098993301392e-02,5.228365659713745117e-01,7.560580968856811523e-02,-3.960429430007934570e-01,0.000000000000000000e+00
7.562771439552307129e-02,7.168692350387573242e-01,6.768494844436645508e-02,-6.652320027351379395e-01,0.000000000000000000e+00
8.996509760618209839e-02,5.209189653396606445e-01,5.438030511140823364e-02,-3.531216084957122803e-01,0.000000000000000000e+00
1.003834828734397888e-01,3.251149058341979980e-01,4.731787368655204773e-02,-4.491162300109863281e-02,0.000000000000000000e+00
1.068857759237289429e-01,1.293961107730865479e-01,4.641963914036750793e-02,2.611942589282989502e-01,0.000000000000000000e+00
1.094736978411674500e-01,3.238837420940399170e-01,5.164352431893348694e-02,-1.772907003760337830e-02,0.000000000000000000e+00
1.159513741731643677e-01,5.182871818542480469e-01,5.128894373774528503e-02,-2.949230968952178955e-01,0.000000000000000000e+00
1.263171136379241943e-01,7.127002477645874023e-01,4.539048299193382263e-02,-5.722404718399047852e-01,0.000000000000000000e+00
1.405711174011230469e-01,5.170198082923889160e-01,5.389886721968650818e-02,-2.667341828346252441e-01,1.000000000000000000e+00
1.509115248918533325e-01,7.116980552673339844e-01,2.861098758876323700e-02,-5.497407317161560059e-01,0.000000000000000000e+00
1.651454865932464600e-01,5.162357687950134277e-01,1.761617325246334076e-02,-2.493281960487365723e-01,0.000000000000000000e+00
1.754702031612396240e-01,3.209185302257537842e-01,1.262960955500602722e-02,4.769748076796531677e-02,0.000000000000000000e+00
1.818885654211044312e-01,1.256703138351440430e-01,1.358355954289436340e-02,3.431702554225921631e-01,0.000000000000000000e+00
1.844019740819931030e-01,3.206509351730346680e-01,2.044696360826492310e-02,5.360593646764755249e-02,0.000000000000000000e+00
1.908149868249893188e-01,5.155294537544250488e-01,2.151908352971076965e-02,-2.337609827518463135e-01,0.000000000000000000e+00
2.011255770921707153e-01,7.103930115699768066e-01,1.684386469423770905e-02,-5.207848548889160156e-01,0.000000000000000000e+00
2.153334468603134155e-01,5.150891542434692383e-01,2.638136036694049835e-02,-2.240032851696014404e-01,1.000000000000000000e+00
2.256352305412292480e-01,7.101726531982421875e-01,1.948100747540593147e-03,-5.158386826515197754e-01,0.000000000000000000e+00
2.398386746644973755e-01,5.150760412216186523e-01,1.158452220261096954e-02,-2.237225621938705444e-01,1.000000000000000000e+00
2.501401901245117188e-01,7.103689908981323242e-01,-1.284312456846237183e-02,-5.202019214630126953e-01,0.000000000000000000e+00
2.643475830554962158e-01,5.154844522476196289e-01,-3.293966874480247498e-03,-2.327920198440551758e-01,1.000000000000000000e+00
2.746572792530059814e-01,7.109814882278442383e-01,-2.790300175547599792e-02,-5.338655114173889160e-01,0.000000000000000000e+00
2.888768911361694336e-01,5.163185596466064453e-01,-1.862711831927299500e-02,-2.513203620910644531e-01,1.000000000000000000e+00
2.992032766342163086e-01,7.120185494422912598e-01,-4.360672086477279663e-02,-5.570474267005920410e-01,0.000000000000000000e+00
3.134436309337615967e-01,5.175922513008117676e-01,-3.479447215795516968e-02,-2.796510457992553711e-01,1.000000000000000000e+00
3.237954974174499512e-01,7.134976983070373535e-01,-6.034069135785102844e-02,-5.901937484741210938e-01,0.000000000000000000e+00
3.380654454231262207e-01,5.193288326263427734e-01,-5.219136923551559448e-02,-3.183666765689849854e-01,1.000000000000000000e+00
3.484520018100738525e-01,7.154449820518493652e-01,-5.855870246887207031e-02,-6.339843869209289551e-01,1.000000000000000000e+00
