d d_d theta d_theta
-1.593132913112640381e-01 -5.197269320487976074e-01 3.814666345715522766e-02 1.953859776258468628e-01
-1.697078347206115723e-01 -3.248146176338195801e-01 4.205438494682312012e-02 -9.270433336496353149e-02
-1.762041300535202026e-01 -1.299605220556259155e-01 4.020029678940773010e-02 -3.795398771762847900e-01
-1.788033396005630493e-01 6.492324918508529663e-02 3.260949999094009399e-02 -6.669743657112121582e-01
-1.775048673152923584e-01 -1.303214877843856812e-01 1.927001029253005981e-02 -3.714990317821502686e-01
-1.801113039255142212e-01 -3.253802657127380371e-01 1.184003055095672607e-02 -8.021568506956100464e-02
-1.866189092397689819e-01 -5.203302502632141113e-01 1.023571658879518509e-02 2.087024599313735962e-01
-1.970255076885223389e-01 -7.152571082115173340e-01 1.440976560115814209e-02 4.971083998680114746e-01
-2.113306522369384766e-01 -5.200054049491882324e-01 2.435193397104740143e-02 2.015127241611480713e-01
-2.217307686805725098e-01 -3.248928189277648926e-01 2.838218957185745239e-02 -9.096395224332809448e-02
-2.282286137342453003e-01 -1.298383325338363647e-01 2.656290866434574127e-02 -3.821654319763183594e-01
-2.308253794908523560e-01 -3.250008523464202881e-01 1.891960017383098602e-02 -8.858069777488708496e-02
-2.373254001140594482e-01 -5.200539827346801758e-01 1.714798621833324432e-02 2.025907188653945923e-01
-2.477264851331710815e-01 -7.150816321372985840e-01 2.119980007410049438e-02 4.932001531124114990e-01
-2.620281279087066650e-01 -5.199245214462280273e-01 3.106380440294742584e-02 1.997308433055877686e-01
-2.724266052246093750e-01 -3.249087035655975342e-01 3.505842015147209167e-02 -9.061954170465469360e-02
-2.789247930049896240e-01 -1.299514025449752808e-01 3.324602916836738586e-02 -3.796968162059783936e-01
-2.815237939357757568e-01 -3.252076208591461182e-01 2.565209381282329559e-02 -8.401884138584136963e-02
-2.880279719829559326e-01 -5.203575491905212402e-01 2.397171594202518463e-02 2.092798650264739990e-01
-2.984351217746734619e-01 -7.154833674430847168e-01 2.815731428563594818e-02 5.020490288734436035e-01
-3.127447664737701416e-01 -9.106678962707519531e-01 3.819829225540161133e-02 7.961338162422180176e-01
-3.309581279754638672e-01 -1.105985760688781738e+00 5.412097275257110596e-02 1.093342661857604980e+00
-3.530778586864471436e-01 -1.301495075225830078e+00 7.598782330751419067e-02 1.395413756370544434e+00
-3.791077435016632080e-01 -1.107061266899108887e+00 1.038961037993431091e-01 1.119527816772460938e+00
-4.012489914894104004e-01 -9.130776524543762207e-01 1.262866556644439697e-01 8.530405163764953613e-01
-4.195105433464050293e-01 -7.194925546646118164e-01 1.433474719524383545e-01 5.942975878715515137e-01
-4.339003860950469971e-01 -5.262305140495300293e-01 1.552334129810333252e-01 3.415701687335968018e-01
-4.444249868392944336e-01 -3.332013487815856934e-01 1.620648205280303955e-01 9.308742731809616089e-02
-4.510890245437622070e-01 -1.403058767318725586e-01 1.639265716075897217e-01 -1.529403477907180786e-01
-4.538951516151428223e-01 5.255876481533050537e-02 1.608677506446838379e-01 -3.983054757118225098e-01
-4.528439640998840332e-01 -1.442154347896575928e-01 1.529016494750976562e-01 -6.571514904499053955e-02
-4.557282626628875732e-01 -3.409303128719329834e-01 1.515873372554779053e-01 2.647778689861297607e-01
-4.625468850135803223e-01 -5.376235842704772949e-01 1.568829119205474854e-01 5.949053168296813965e-01
-4.732993543148040771e-01 -3.445924222469329834e-01 1.687810122966766357e-01 3.469633460044860840e-01
-4.801912009716033936e-01 -1.517999619245529175e-01 1.757202744483947754e-01 1.033177226781845093e-01
-4.832271933555603027e-01 4.085350036621093750e-02 1.777866482734680176e-01 -1.378071457147598267e-01
-4.824101328849792480e-01 2.334712594747543335e-01 1.750304996967315674e-01 -3.781876266002655029e-01
-4.777407050132751465e-01 4.261564910411834717e-01 1.674667298793792725e-01 -6.195901632308959961e-01
-4.692175686359405518e-01 2.293502390384674072e-01 1.550749242305755615e-01 -2.853039801120758057e-01
-4.646305739879608154e-01 3.262318298220634460e-02 1.493688523769378662e-01 4.575736448168754578e-02
-4.639781117439270020e-01 2.257400155067443848e-01 1.502839922904968262e-01 -2.047834992408752441e-01
-4.594632983207702637e-01 4.188458323478698730e-01 1.461883336305618286e-01 -4.550077021121978760e-01
-4.510863721370697021e-01 6.120422482490539551e-01 1.370881795883178711e-01 -7.067089676856994629e-01
-4.388455450534820557e-01 4.155472218990325928e-01 1.229540035128593445e-01 -3.805939555168151855e-01
-4.305346012115478516e-01 2.191662341356277466e-01 1.153421252965927124e-01 -5.833901837468147278e-02
-4.261512756347656250e-01 2.285793051123619080e-02 1.141753420233726501e-01 2.617933452129364014e-01
-4.256941080093383789e-01 2.165797054767608643e-01 1.194112077355384827e-01 -1.036780769936740398e-03
-4.213625192642211914e-01 4.102079570293426514e-01 1.193904727697372437e-01 -2.620531916618347168e-01
-4.131583571434020996e-01 6.038429737091064453e-01 1.141494065523147583e-01 -5.230863094329833984e-01
-4.010815024375915527e-01 7.975832223892211914e-01 1.036876812577247620e-01 -7.859523296356201172e-01
-3.851298391819000244e-01 6.014587879180908203e-01 8.796864002943038940e-02 -4.692144989967346191e-01
-3.731006681919097900e-01 4.054905772209167480e-01 7.858434319496154785e-02 -1.569866240024566650e-01
-3.649908602237701416e-01 2.096275091171264648e-01 7.544461637735366821e-02 1.524939686059951782e-01
-3.607982993125915527e-01 4.039717912673950195e-01 7.849449664354324341e-02 -1.234256401658058167e-01
-3.527188599109649658e-01 5.982676148414611816e-01 7.602597773075103760e-02 -3.983299434185028076e-01
-3.407535254955291748e-01 7.926096916198730469e-01 6.805938482284545898e-02 -6.740667223930358887e-01
-3.249013125896453857e-01 5.969001650810241699e-01 5.457805097103118896e-02 -3.677533864974975586e-01
-3.129633069038391113e-01 4.013533592224121094e-01 4.722297936677932739e-02 -6.549580395221710205e-02
-3.049362599849700928e-01 2.059021741151809692e-01 4.591306298971176147e-02 2.345154881477355957e-01
-3.008182048797607422e-01 4.006997942924499512e-01 5.060337483882904053e-02 -5.107825994491577148e-02
-2.928042113780975342e-01 5.954258441925048828e-01 4.958181083202362061e-02 -3.351524770259857178e-01
-2.808956801891326904e-01 7.901700139045715332e-01 4.287876188755035400e-02 -6.195620298385620117e-01
-2.650922834873199463e-01 5.947855114936828613e-01 3.048752062022686005e-02 -3.209004700183868408e-01
-2.531965672969818115e-01 3.995675444602966309e-01 2.406951040029525757e-02 -2.608423680067062378e-02
-2.452052235603332520e-01 2.044402807950973511e-01 2.354782633483409882e-02 2.667157948017120361e-01
-2.411164194345474243e-01 3.995643854141235352e-01 2.888214215636253357e-02 -2.601460926234722137e-02
-2.331251353025436401e-01 5.946115851402282715e-01 2.836184948682785034e-02 -3.170574903488159180e-01
-2.212329059839248657e-01 7.896668314933776855e-01 2.202069945633411407e-02 -6.082660555839538574e-01
-2.054395675659179688e-01 5.945683717727661133e-01 9.855378419160842896e-03 -3.161120116710662842e-01
-1.935482025146484375e-01 3.996463119983673096e-01 3.533137962222099304e-03 -2.782661654055118561e-02
-1.855552792549133301e-01 2.048192471265792847e-01 2.976605668663978577e-03 2.584263682365417480e-01
-1.814588904380798340e-01 4.002307951450347900e-01 8.145133964717388153e-03 -4.071977362036705017e-02
-1.734542697668075562e-01 5.955722928047180176e-01 7.330738008022308350e-03 -3.382690250873565674e-01
-1.615428328514099121e-01 7.909232974052429199e-01 5.653575062751770020e-04 -6.360681056976318359e-01
-1.457243561744689941e-01 5.961314439773559570e-01 -1.215600594878196716e-02 -3.507590591907501221e-01
-1.338017284870147705e-01 4.015372693538665771e-01 -1.917118579149246216e-02 -6.959427148103713989e-02
-1.257709860801696777e-01 2.070553153753280640e-01 -2.056306973099708557e-02 2.092608660459518433e-01
-1.216298788785934448e-01 1.259327586740255356e-02 -1.637785509228706360e-02 4.876596629619598389e-01
-1.213780120015144348e-01 2.082570791244506836e-01 -6.624659523367881775e-03 1.826203614473342896e-01
-1.172128692269325256e-01 4.037995040416717529e-01 -2.972252666950225830e-03 -1.194720268249511719e-01
-1.091368794441223145e-01 5.992932319641113281e-01 -5.361694842576980591e-03 -4.204485416412353516e-01
-9.715101867914199829e-02 4.045948088169097900e-01 -1.377066597342491150e-02 -1.370666772127151489e-01
-8.905912190675735474e-02 2.100290209054946899e-01 -1.651199907064437866e-02 1.435638666152954102e-01
-8.485853672027587891e-02 1.550531480461359024e-02 -1.364072039723396301e-02 4.232949316501617432e-01
-8.454843610525131226e-02 2.111357897520065308e-01 -5.174823105335235596e-03 1.190786212682723999e-01
-8.032571524381637573e-02 4.066592752933502197e-01 -2.793250605463981628e-03 -1.825718879699707031e-01
-7.219253480434417725e-02 6.021500825881958008e-01 -6.444687023758888245e-03 -4.834928214550018311e-01
-6.014953181147575378e-02 4.074662327766418457e-01 -1.611454412341117859e-02 -2.004603892564773560e-01
-5.200020596385002136e-02 2.129356265068054199e-01 -2.012375369668006897e-02 7.940237224102020264e-02
-4.774149507284164429e-02 1.846838928759098053e-02 -1.853570342063903809e-02 3.579436242580413818e-01
-4.737212508916854858e-02 -1.760284900665283203e-01 -1.137683168053627014e-02 6.370157003402709961e-01
-5.089269578456878662e-02 1.956459321081638336e-02 1.363482326269149780e-03 3.334965407848358154e-01
-5.050140246748924255e-02 2.149972021579742432e-01 8.033411577343940735e-03 3.385484218597412109e-02
-4.620146006345748901e-02 4.103402495384216309e-01 8.710509166121482849e-03 -2.637290656566619873e-01
-3.799465671181678772e-02 2.154354006052017212e-01 3.435928374528884888e-03 2.418911270797252655e-02
-3.368594869971275330e-02 2.060979604721069336e-02 3.919709473848342896e-03 3.104107975959777832e-01
-3.327375277876853943e-02 -1.742248535156250000e-01 1.012792531400918961e-02 5.967910885810852051e-01
-3.675824776291847229e-02 2.108434215188026428e-02 2.206374704837799072e-02 2.998646795749664307e-01
-3.633655980229377747e-02 2.162295579910278320e-01 2.806103974580764771e-02 6.666679400950670242e-03
-3.201197087764739990e-02 4.112886786460876465e-01 2.819437347352504730e-02 -2.846365571022033691e-01
-2.378619648516178131e-02 2.161028832197189331e-01 2.250164188444614410e-02 9.460984729230403900e-03
-1.946413889527320862e-02 2.099811099469661713e-02 2.269086241722106934e-02 3.017660975456237793e-01
-1.904417760670185089e-02 -1.741094589233398438e-01 2.872618474066257477e-02 5.941311120986938477e-01
-2.252636663615703583e-02 2.094174921512603760e-02 4.060880839824676514e-02 3.030361831188201904e-01
-2.210753224790096283e-02 2.158186584711074829e-01 4.666953161358833313e-02 1.573405787348747253e-02
-1.779115758836269379e-02 4.106037616729736328e-01 4.698421061038970947e-02 -2.696135938167572021e-01
-9.579082950949668884e-03 6.053858399391174316e-01 4.159194231033325195e-02 -5.548620223999023438e-01
2.528633689507842064e-03 4.100172519683837891e-01 3.049470111727714539e-02 -2.565956413745880127e-01
1.072897855192422867e-02 2.147989273071289062e-01 2.536278776824474335e-02 3.822321072220802307e-02
1.502495724707841873e-02 1.965315081179141998e-02 2.612725272774696350e-02 3.314308226108551025e-01
1.541802007704973221e-02 2.147404402494430542e-01 3.275586664676666260e-02 3.951485455036163330e-02
1.971282996237277985e-02 4.097313582897186279e-01 3.354616463184356689e-02 -2.502966225147247314e-01
2.790745534002780914e-02 6.047112941741943359e-01 2.854023315012454987e-02 -5.398571491241455078e-01
4.000168293714523315e-02 4.095216095447540283e-01 1.774309016764163971e-02 -2.456525415182113647e-01
4.819211363792419434e-02 2.144852280616760254e-01 1.283003948628902435e-02 4.514603689312934875e-02
5.248181894421577454e-02 1.952079124748706818e-02 1.373296044766902924e-02 3.343802094459533691e-01
5.287223309278488159e-02 -1.754579246044158936e-01 2.042056433856487274e-02 6.239039897918701172e-01
4.936307668685913086e-02 1.970963738858699799e-02 3.289864212274551392e-02 3.301905393600463867e-01
4.975726827979087830e-02 2.146994173526763916e-01 3.950245678424835205e-02 4.042311385273933411e-02
5.405125766992568970e-02 4.095912277698516846e-01 4.031091928482055664e-02 -2.472318559885025024e-01
6.224308162927627563e-02 6.044720411300659180e-01 3.536628186702728271e-02 -5.346288681030273438e-01
7.433252036571502686e-02 7.994279861450195312e-01 2.467370405793190002e-02 -8.236125707626342773e-01
9.032107889652252197e-02 9.945365786552429199e-01 8.201451972126960754e-03 -1.115988492965698242e+00
1.102118119597434998e-01 1.189858436584472656e+00 -1.411831751465797424e-02 -1.413492083549499512e+00
1.340089887380599976e-01 9.952250123023986816e-01 -4.238816350698471069e-02 -1.132866144180297852e+00
1.539134830236434937e-01 8.010273575782775879e-01 -6.504548341035842896e-02 -8.616207838058471680e-01
1.699340343475341797e-01 6.072186231613159180e-01 -8.227790147066116333e-02 -5.981081724166870117e-01
1.820784062147140503e-01 4.137266874313354492e-01 -9.424006193876266479e-02 -3.405972719192504883e-01
1.903529316186904907e-01 2.204629778861999512e-01 -1.010520085692405701e-01 -8.730905503034591675e-02
1.947622001171112061e-01 2.732948586344718933e-02 -1.027981862425804138e-01 1.635583043098449707e-01
1.953087896108627319e-01 2.240139394998550415e-01 -9.952702373266220093e-02 -1.662019789218902588e-01
1.997890621423721313e-01 4.206645786762237549e-01 -1.028510555624961853e-01 -4.950778782367706299e-01
2.082023620605468750e-01 2.275331467390060425e-01 -1.127526238560676575e-01 -2.448036521673202515e-01
2.127530127763748169e-01 3.459717333316802979e-02 -1.176486983895301819e-01 1.918108202517032623e-03
2.134449630975723267e-01 -1.582445055246353149e-01 -1.176103278994560242e-01 2.468780726194381714e-01
2.102800756692886353e-01 -3.510952293872833252e-01 -1.126727685332298279e-01 4.918641746044158936e-01
2.032581716775894165e-01 -1.543398499488830566e-01 -1.028354838490486145e-01 1.595022082328796387e-01
2.001713663339614868e-01 4.234515130519866943e-02 -9.964544326066970825e-02 -1.702683717012405396e-01
2.010182738304138184e-01 2.389968633651733398e-01 -1.030508056282997131e-01 -4.991761147975921631e-01
2.057982087135314941e-01 4.586835578083992004e-02 -1.130343303084373474e-01 -2.489717900753021240e-01
2.067155838012695312e-01 -1.470629572868347168e-01 -1.180137619376182556e-01 -2.350128721445798874e-03
2.037743180990219116e-01 -3.398981690406799316e-01 -1.180607751011848450e-01 2.424790859222412109e-01
1.969763487577438354e-01 -5.327406525611877441e-01 -1.132111921906471252e-01 4.873034954071044922e-01
1.863215416669845581e-01 -7.256922125816345215e-01 -1.034651175141334534e-01 7.338967323303222656e-01
1.718076914548873901e-01 -5.290641784667968750e-01 -8.878718316555023193e-02 4.040507972240447998e-01
1.612264066934585571e-01 -3.325416743755340576e-01 -8.070616424083709717e-02 7.812894135713577271e-02
1.545755863189697266e-01 -1.360899955034255981e-01 -7.914359122514724731e-02 -2.455831617116928101e-01
1.518537849187850952e-01 -3.296042382717132568e-01 -8.405525237321853638e-02 1.297226361930370331e-02
1.452616900205612183e-01 -5.230290889739990234e-01 -8.379580825567245483e-02 2.698085308074951172e-01
1.348011195659637451e-01 -7.164659500122070312e-01 -7.839963585138320923e-02 5.267466306686401367e-01
1.204717978835105896e-01 -9.100143313407897949e-01 -6.786470115184783936e-02 7.855926752090454102e-01
1.022715047001838684e-01 -7.137616276741027832e-01 -5.215284973382949829e-02 4.655648767948150635e-01
8.799627423286437988e-02 -5.176544785499572754e-01 -4.284155368804931641e-02 1.499710381031036377e-01
7.764318585395812988e-02 -3.216459155082702637e-01 -3.984212875366210938e-02 -1.629394292831420898e-01
7.121026515960693359e-02 -5.158034563064575195e-01 -4.310091584920883179e-02 1.090407744050025940e-01
6.089419871568679810e-02 -7.099077105522155762e-01 -4.092010110616683960e-02 3.799234926700592041e-01
4.669604450464248657e-02 -9.040554165840148926e-01 -3.332163393497467041e-02 6.515526175498962402e-01
2.861493639647960663e-02 -7.081875801086425781e-01 -2.029058337211608887e-02 3.414736390113830566e-01
1.445118431001901627e-02 -5.124682784080505371e-01 -1.346110925078392029e-02 3.525009378790855408e-02
4.201817791908979416e-03 -3.168337345123291016e-01 -1.275610923767089844e-02 -2.689215540885925293e-01
-2.134856535121798515e-03 -5.114169716835021973e-01 -1.813453808426856995e-02 1.204419415444135666e-02
